role,cancer_id,cancer_normalized,gene_hugo_id,gene_entrez_id,gene_normalized,citation_count
Oncogene,DOID:1240,leukemia,HGNC:21575,54806,AHI1,1
Oncogene,DOID:0060061,cutaneous T cell lymphoma,HGNC:21575,54806,AHI1,1
Oncogene,DOID:0060058,lymphoma,HGNC:21575,54806,AHI1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:347,79026,AHNAK,2
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:347,79026,AHNAK,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:347,79026,AHNAK,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:347,79026,AHNAK,1
Driver,DOID:4074,pancreatic adenocarcinoma,HGNC:347,79026,AHNAK,1
Oncogene,DOID:3910,lung adenocarcinoma,HGNC:20125,113146,AHNAK2,2
Oncogene,DOID:4467,clear cell renal cell carcinoma,HGNC:20125,113146,AHNAK2,1
Oncogene,DOID:1612,breast cancer,HGNC:348,196,AHR,3
Tumor_Suppressor,DOID:3571,liver cancer,HGNC:348,196,AHR,2
Tumor_Suppressor,DOID:1909,melanoma,HGNC:348,196,AHR,2
Tumor_Suppressor,DOID:1785,pituitary cancer,HGNC:348,196,AHR,2
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:348,196,AHR,2
Oncogene,DOID:0050902,medulloblastoma,HGNC:348,196,AHR,2
Driver,DOID:1612,breast cancer,HGNC:348,196,AHR,2
Tumor_Suppressor,DOID:769,neuroblastoma,HGNC:348,196,AHR,1
Tumor_Suppressor,DOID:768,retinoblastoma,HGNC:348,196,AHR,1
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:348,196,AHR,1
Tumor_Suppressor,DOID:1520,colon carcinoma,HGNC:348,196,AHR,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:348,196,AHR,1
Tumor_Suppressor,DOID:0050902,medulloblastoma,HGNC:348,196,AHR,1
Oncogene,DOID:5517,stomach carcinoma,HGNC:348,196,AHR,1
Oncogene,DOID:3620,central nervous system cancer,HGNC:348,196,AHR,1
Oncogene,DOID:3459,breast carcinoma,HGNC:348,196,AHR,1
Oncogene,DOID:3355,fibrosarcoma,HGNC:348,196,AHR,1
Oncogene,DOID:3068,glioblastoma,HGNC:348,196,AHR,1
Oncogene,DOID:2394,ovarian cancer,HGNC:348,196,AHR,1
Oncogene,DOID:2154,nephroblastoma,HGNC:348,196,AHR,1
Oncogene,DOID:1520,colon carcinoma,HGNC:348,196,AHR,1
Oncogene,DOID:1324,lung cancer,HGNC:348,196,AHR,1
Driver,DOID:684,hepatocellular carcinoma,HGNC:348,196,AHR,1
Driver,DOID:1909,melanoma,HGNC:348,196,AHR,1
Driver,DOID:0060318,acute promyelocytic leukemia,HGNC:348,196,AHR,1
Tumor_Suppressor,DOID:3717,gastric adenocarcinoma,HGNC:346,57491,AHRR,1
Tumor_Suppressor,DOID:3121,gallbladder cancer,HGNC:346,57491,AHRR,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:346,57491,AHRR,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:346,57491,AHRR,1
Oncogene,DOID:3347,osteosarcoma,HGNC:1189,10598,AHSA1,1
Oncogene,DOID:3571,liver cancer,HGNC:349,197,AHSG,1
Driver,DOID:707,B-cell lymphoma,HGNC:13203,57379,AICDA,1
Tumor_Suppressor,DOID:1909,melanoma,HGNC:357,9447,AIM2,7
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:357,9447,AIM2,3
Oncogene,DOID:1380,endometrial cancer,HGNC:357,9447,AIM2,2
Oncogene,DOID:0050866,oral squamous cell carcinoma,HGNC:357,9447,AIM2,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:357,9447,AIM2,1
Tumor_Suppressor,DOID:4451,renal carcinoma,HGNC:357,9447,AIM2,1
Oncogene,DOID:4362,cervical cancer,HGNC:357,9447,AIM2,1
Oncogene,DOID:3151,skin squamous cell carcinoma,HGNC:357,9447,AIM2,1
Oncogene,DOID:1909,melanoma,HGNC:357,9447,AIM2,1
Driver,DOID:3151,skin squamous cell carcinoma,HGNC:357,9447,AIM2,1
Tumor_Suppressor,DOID:1785,pituitary cancer,HGNC:358,9049,AIP,2
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:30801,55966,AJAP1,3
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:30801,55966,AJAP1,2
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:30801,55966,AJAP1,2
Tumor_Suppressor,DOID:4362,cervical cancer,HGNC:30801,55966,AJAP1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:30801,55966,AJAP1,1
Tumor_Suppressor,DOID:5409,lung small cell carcinoma,HGNC:20250,84962,AJUBA,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:20250,84962,AJUBA,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:20250,84962,AJUBA,1
Oncogene,DOID:3151,skin squamous cell carcinoma,HGNC:20250,84962,AJUBA,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:20250,84962,AJUBA,1
Oncogene,DOID:1240,leukemia,HGNC:361,203,AK1,1
Oncogene,DOID:3910,lung adenocarcinoma,HGNC:362,204,AK2,1
Oncogene,DOID:9256,colorectal cancer,HGNC:363,205,AK4,1
Oncogene,DOID:1324,lung cancer,HGNC:363,205,AK4,1
Driver,DOID:9256,colorectal cancer,HGNC:49151,102157402,AK6,1
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:367,8165,AKAP1,1
Oncogene,DOID:10534,stomach cancer,HGNC:367,8165,AKAP1,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:5517,stomach carcinoma,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:3910,lung adenocarcinoma,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:3571,liver cancer,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:3565,meningioma,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:3459,breast carcinoma,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:370,9590,AKAP12,1
Tumor_Suppressor,DOID:0080199,colorectal carcinoma,HGNC:370,9590,AKAP12,1
Oncogene,DOID:2154,nephroblastoma,HGNC:370,9590,AKAP12,1
Oncogene,DOID:1324,lung cancer,HGNC:370,9590,AKAP12,1
Oncogene,DOID:8692,myeloid leukemia,HGNC:371,11214,AKAP13,1
Oncogene,DOID:2394,ovarian cancer,HGNC:371,11214,AKAP13,1
Oncogene,DOID:1612,breast cancer,HGNC:371,11214,AKAP13,1
Oncogene,DOID:10283,prostate cancer,HGNC:371,11214,AKAP13,1
Oncogene,DOID:9952,acute lymphoblastic leukemia,HGNC:379,10142,AKAP9,1
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:379,10142,AKAP9,1
Oncogene,DOID:8552,chronic myeloid leukemia,HGNC:379,10142,AKAP9,1
Oncogene,DOID:3969,thyroid gland papillary carcinoma,HGNC:379,10142,AKAP9,1
Oncogene,DOID:0050902,medulloblastoma,HGNC:379,10142,AKAP9,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:1170,56672,AKIP1,1
Oncogene,DOID:1612,breast cancer,HGNC:1170,56672,AKIP1,1
Oncogene,DOID:1240,leukemia,HGNC:1170,56672,AKIP1,1
Oncogene,DOID:10534,stomach cancer,HGNC:1170,56672,AKIP1,1
Oncogene,DOID:3905,lung carcinoma,HGNC:21407,55122,AKIRIN2,1
Oncogene,DOID:1612,breast cancer,HGNC:381,231,AKR1B1,1
Oncogene,DOID:1612,breast cancer,HGNC:382,57016,AKR1B10,2
Driver,DOID:3908,lung non-small cell carcinoma,HGNC:384,1645,AKR1C1,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:385,1646,AKR1C2,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:385,1646,AKR1C2,1
Oncogene,DOID:10283,prostate cancer,HGNC:385,1646,AKR1C2,1
Oncogene,DOID:1612,breast cancer,HGNC:386,8644,AKR1C3,1
Driver,DOID:10283,prostate cancer,HGNC:386,8644,AKR1C3,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:390,22977,AKR7A3,1
Oncogene,DOID:1612,breast cancer,HGNC:391,207,AKT1,18
Driver,DOID:1612,breast cancer,HGNC:391,207,AKT1,17
Oncogene,DOID:3275,thymoma,HGNC:391,207,AKT1,16
Driver,DOID:3571,liver cancer,HGNC:391,207,AKT1,11
Oncogene,DOID:10283,prostate cancer,HGNC:391,207,AKT1,10
Driver,DOID:10283,prostate cancer,HGNC:391,207,AKT1,10
Oncogene,DOID:2394,ovarian cancer,HGNC:391,207,AKT1,9
Oncogene,DOID:1240,leukemia,HGNC:391,207,AKT1,8
Driver,DOID:3070,malignant glioma,HGNC:391,207,AKT1,7
Oncogene,DOID:1909,melanoma,HGNC:391,207,AKT1,6
Driver,DOID:1909,melanoma,HGNC:391,207,AKT1,6
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:391,207,AKT1,5
Oncogene,DOID:3070,malignant glioma,HGNC:391,207,AKT1,5
Oncogene,DOID:1781,thyroid gland cancer,HGNC:391,207,AKT1,5
Oncogene,DOID:769,neuroblastoma,HGNC:391,207,AKT1,4
Oncogene,DOID:10146,thymus lymphoma,HGNC:391,207,AKT1,4
Driver,DOID:0060058,lymphoma,HGNC:391,207,AKT1,4
Oncogene,DOID:9538,multiple myeloma,HGNC:391,207,AKT1,3
Oncogene,DOID:707,B-cell lymphoma,HGNC:391,207,AKT1,3
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:391,207,AKT1,3
Oncogene,DOID:1793,pancreatic cancer,HGNC:391,207,AKT1,3
Oncogene,DOID:1040,chronic lymphocytic leukemia,HGNC:391,207,AKT1,3
Driver,DOID:3908,lung non-small cell carcinoma,HGNC:391,207,AKT1,3
Driver,DOID:3565,meningioma,HGNC:391,207,AKT1,3
Tumor_Suppressor,DOID:1799,islet cell tumor,HGNC:391,207,AKT1,2
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:391,207,AKT1,2
Oncogene,DOID:9256,colorectal cancer,HGNC:391,207,AKT1,2
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:391,207,AKT1,2
Oncogene,DOID:3565,meningioma,HGNC:391,207,AKT1,2
Oncogene,DOID:3347,osteosarcoma,HGNC:391,207,AKT1,2
Oncogene,DOID:1749,squamous cell carcinoma,HGNC:391,207,AKT1,2
Oncogene,DOID:0060058,lymphoma,HGNC:391,207,AKT1,2
Driver,DOID:3068,glioblastoma,HGNC:391,207,AKT1,2
Driver,DOID:0050749,peripheral T-cell lymphoma,HGNC:391,207,AKT1,2
Tumor_Suppressor,DOID:768,retinoblastoma,HGNC:391,207,AKT1,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:391,207,AKT1,1
Tumor_Suppressor,DOID:1798,pancreatic endocrine carcinoma,HGNC:391,207,AKT1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:391,207,AKT1,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:391,207,AKT1,1
Tumor_Suppressor,DOID:0060318,acute promyelocytic leukemia,HGNC:391,207,AKT1,1
Oncogene,DOID:9253,gastrointestinal stromal tumor,HGNC:391,207,AKT1,1
Oncogene,DOID:8567,Hodgkin's lymphoma,HGNC:391,207,AKT1,1
Oncogene,DOID:8552,chronic myeloid leukemia,HGNC:391,207,AKT1,1
Oncogene,DOID:715,T-cell lymphoblastic leukemia/lymphoma,HGNC:391,207,AKT1,1
Oncogene,DOID:6032,juvenile type testicular granulosa cell tumor,HGNC:391,207,AKT1,1
Oncogene,DOID:5940,malignant peripheral nerve sheath tumor,HGNC:391,207,AKT1,1
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:391,207,AKT1,1
Oncogene,DOID:5409,lung small cell carcinoma,HGNC:391,207,AKT1,1
Oncogene,DOID:4607,biliary tract cancer,HGNC:391,207,AKT1,1
Oncogene,DOID:4467,clear cell renal cell carcinoma,HGNC:391,207,AKT1,1
Oncogene,DOID:4362,cervical cancer,HGNC:391,207,AKT1,1
Oncogene,DOID:3571,liver cancer,HGNC:391,207,AKT1,1
Oncogene,DOID:3498,pancreatic ductal adenocarcinoma,HGNC:391,207,AKT1,1
Oncogene,DOID:3451,skin carcinoma,HGNC:391,207,AKT1,1
Oncogene,DOID:3369,Ewing sarcoma,HGNC:391,207,AKT1,1
Oncogene,DOID:3355,fibrosarcoma,HGNC:391,207,AKT1,1
Oncogene,DOID:3068,glioblastoma,HGNC:391,207,AKT1,1
Oncogene,DOID:263,kidney cancer,HGNC:391,207,AKT1,1
Oncogene,DOID:2526,prostate adenocarcinoma,HGNC:391,207,AKT1,1
Oncogene,DOID:219,colon cancer,HGNC:391,207,AKT1,1
Oncogene,DOID:1799,islet cell tumor,HGNC:391,207,AKT1,1
Oncogene,DOID:1785,pituitary cancer,HGNC:391,207,AKT1,1
Oncogene,DOID:169,neuroendocrine tumor,HGNC:391,207,AKT1,1
Oncogene,DOID:1520,colon carcinoma,HGNC:391,207,AKT1,1
Oncogene,DOID:1319,brain cancer,HGNC:391,207,AKT1,1
Oncogene,DOID:10534,stomach cancer,HGNC:391,207,AKT1,1
Oncogene,DOID:1039,prolymphocytic leukemia,HGNC:391,207,AKT1,1
Oncogene,DOID:0070004,myeloid neoplasm,HGNC:391,207,AKT1,1
Oncogene,DOID:0050933,ovarian serous carcinoma,HGNC:391,207,AKT1,1
Oncogene,DOID:0050902,medulloblastoma,HGNC:391,207,AKT1,1
Oncogene,DOID:0050749,peripheral T-cell lymphoma,HGNC:391,207,AKT1,1
Driver,DOID:9256,colorectal cancer,HGNC:391,207,AKT1,1
Driver,DOID:684,hepatocellular carcinoma,HGNC:391,207,AKT1,1
Driver,DOID:5690,well-differentiated liposarcoma,HGNC:391,207,AKT1,1
Driver,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:391,207,AKT1,1
Driver,DOID:5520,head and neck squamous cell carcinoma,HGNC:391,207,AKT1,1
Driver,DOID:4205,cerebellum cancer,HGNC:391,207,AKT1,1
Driver,DOID:3910,lung adenocarcinoma,HGNC:391,207,AKT1,1
Driver,DOID:3498,pancreatic ductal adenocarcinoma,HGNC:391,207,AKT1,1
Driver,DOID:3459,breast carcinoma,HGNC:391,207,AKT1,1
Driver,DOID:3069,astrocytoma,HGNC:391,207,AKT1,1
Driver,DOID:2394,ovarian cancer,HGNC:391,207,AKT1,1
Driver,DOID:1781,thyroid gland cancer,HGNC:391,207,AKT1,1
Driver,DOID:1380,endometrial cancer,HGNC:391,207,AKT1,1
Driver,DOID:1324,lung cancer,HGNC:391,207,AKT1,1
Driver,DOID:10534,stomach cancer,HGNC:391,207,AKT1,1
Driver,DOID:10146,thymus lymphoma,HGNC:391,207,AKT1,1
Driver,DOID:0080202,adenoid cystic carcinoma,HGNC:391,207,AKT1,1
Driver,DOID:0060318,acute promyelocytic leukemia,HGNC:391,207,AKT1,1
Driver,DOID:0050861,colorectal adenocarcinoma,HGNC:391,207,AKT1,1
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:28426,84335,AKT1S1,1
Oncogene,DOID:4362,cervical cancer,HGNC:28426,84335,AKT1S1,1
Oncogene,DOID:3571,liver cancer,HGNC:28426,84335,AKT1S1,1
Oncogene,DOID:1909,melanoma,HGNC:28426,84335,AKT1S1,1
Oncogene,DOID:10283,prostate cancer,HGNC:28426,84335,AKT1S1,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:392,208,AKT2,2
Oncogene,DOID:2394,ovarian cancer,HGNC:392,208,AKT2,2
Oncogene,DOID:1793,pancreatic cancer,HGNC:392,208,AKT2,2
Oncogene,DOID:10146,thymus lymphoma,HGNC:392,208,AKT2,2
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:392,208,AKT2,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:392,208,AKT2,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:392,208,AKT2,1
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:392,208,AKT2,1
Oncogene,DOID:4905,pancreatic carcinoma,HGNC:392,208,AKT2,1
Oncogene,DOID:4074,pancreatic adenocarcinoma,HGNC:392,208,AKT2,1
Oncogene,DOID:4001,ovarian carcinoma,HGNC:392,208,AKT2,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:392,208,AKT2,1
Oncogene,DOID:3459,breast carcinoma,HGNC:392,208,AKT2,1
Oncogene,DOID:3070,malignant glioma,HGNC:392,208,AKT2,1
Oncogene,DOID:3068,glioblastoma,HGNC:392,208,AKT2,1
Oncogene,DOID:219,colon cancer,HGNC:392,208,AKT2,1
Oncogene,DOID:1781,thyroid gland cancer,HGNC:392,208,AKT2,1
Oncogene,DOID:1612,breast cancer,HGNC:392,208,AKT2,1
Oncogene,DOID:1520,colon carcinoma,HGNC:392,208,AKT2,1
Oncogene,DOID:0060058,lymphoma,HGNC:392,208,AKT2,1
Driver,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:392,208,AKT2,1
Driver,DOID:3910,lung adenocarcinoma,HGNC:392,208,AKT2,1
Driver,DOID:3068,glioblastoma,HGNC:392,208,AKT2,1
Driver,DOID:1612,breast cancer,HGNC:392,208,AKT2,1
Driver,DOID:1324,lung cancer,HGNC:392,208,AKT2,1
Driver,DOID:1240,leukemia,HGNC:392,208,AKT2,1
Driver,DOID:0060058,lymphoma,HGNC:392,208,AKT2,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:393,10000,AKT3,2
Oncogene,DOID:1909,melanoma,HGNC:393,10000,AKT3,2
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:393,10000,AKT3,1
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:393,10000,AKT3,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:393,10000,AKT3,1
Oncogene,DOID:2394,ovarian cancer,HGNC:393,10000,AKT3,1
Oncogene,DOID:1612,breast cancer,HGNC:393,10000,AKT3,1
Oncogene,DOID:10534,stomach cancer,HGNC:393,10000,AKT3,1
Driver,DOID:3571,liver cancer,HGNC:399,213,ALB,1
Oncogene,DOID:9256,colorectal cancer,HGNC:400,214,ALCAM,1
Driver,DOID:9538,multiple myeloma,HGNC:400,214,ALCAM,1
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:402,216,ALDH1A1,1
Oncogene,DOID:9538,multiple myeloma,HGNC:402,216,ALDH1A1,1
Oncogene,DOID:3070,malignant glioma,HGNC:402,216,ALDH1A1,1
Oncogene,DOID:1324,lung cancer,HGNC:402,216,ALDH1A1,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:15472,8854,ALDH1A2,11
Tumor_Suppressor,DOID:4001,ovarian carcinoma,HGNC:15472,8854,ALDH1A2,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:15472,8854,ALDH1A2,1
Oncogene,DOID:10283,prostate cancer,HGNC:15472,8854,ALDH1A2,1
Oncogene,DOID:3068,glioblastoma,HGNC:409,220,ALDH1A3,1
Driver,DOID:1612,breast cancer,HGNC:409,220,ALDH1A3,1
Driver,DOID:1324,lung cancer,HGNC:3978,10840,ALDH1L1,1
Driver,DOID:3068,glioblastoma,HGNC:408,7915,ALDH5A1,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:414,226,ALDOA,3
Oncogene,DOID:9256,colorectal cancer,HGNC:414,226,ALDOA,1
Oncogene,DOID:3498,pancreatic ductal adenocarcinoma,HGNC:414,226,ALDOA,1
Oncogene,DOID:1324,lung cancer,HGNC:414,226,ALDOA,1
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:418,230,ALDOC,1
Oncogene,DOID:1612,breast cancer,HGNC:18294,56052,ALG1,1
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:23159,85365,ALG2,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:427,238,ALK,105
Driver,DOID:3908,lung non-small cell carcinoma,HGNC:427,238,ALK,83
Oncogene,DOID:0050744,anaplastic large cell lymphoma,HGNC:427,238,ALK,49
Driver,DOID:1324,lung cancer,HGNC:427,238,ALK,38
Oncogene,DOID:769,neuroblastoma,HGNC:427,238,ALK,31
Driver,DOID:769,neuroblastoma,HGNC:427,238,ALK,25
Oncogene,DOID:1324,lung cancer,HGNC:427,238,ALK,21
Oncogene,DOID:0060058,lymphoma,HGNC:427,238,ALK,14
Driver,DOID:3910,lung adenocarcinoma,HGNC:427,238,ALK,14
Driver,DOID:0060058,lymphoma,HGNC:427,238,ALK,8
Oncogene,DOID:8538,reticulosarcoma,HGNC:427,238,ALK,5
Oncogene,DOID:3910,lung adenocarcinoma,HGNC:427,238,ALK,5
Oncogene,DOID:0050905,inflammatory myofibroblastic tumor,HGNC:427,238,ALK,5
Oncogene,DOID:0050749,peripheral T-cell lymphoma,HGNC:427,238,ALK,5
Driver,DOID:0050749,peripheral T-cell lymphoma,HGNC:427,238,ALK,4
Driver,DOID:1781,thyroid gland cancer,HGNC:427,238,ALK,3
Oncogene,DOID:8567,Hodgkin's lymphoma,HGNC:427,238,ALK,2
Oncogene,DOID:0060060,non-Hodgkin lymphoma,HGNC:427,238,ALK,2
Oncogene,DOID:0050745,diffuse large B-cell lymphoma,HGNC:427,238,ALK,2
Driver,DOID:0050905,inflammatory myofibroblastic tumor,HGNC:427,238,ALK,2
Driver,DOID:0050744,anaplastic large cell lymphoma,HGNC:427,238,ALK,2
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:427,238,ALK,1
Oncogene,DOID:707,B-cell lymphoma,HGNC:427,238,ALK,1
Oncogene,DOID:688,embryonal cancer,HGNC:427,238,ALK,1
Oncogene,DOID:3350,mesenchymal cell neoplasm,HGNC:427,238,ALK,1
Oncogene,DOID:3246,embryonal rhabdomyosarcoma,HGNC:427,238,ALK,1
Oncogene,DOID:2531,hematologic cancer,HGNC:427,238,ALK,1
Oncogene,DOID:1909,melanoma,HGNC:427,238,ALK,1
Oncogene,DOID:1781,thyroid gland cancer,HGNC:427,238,ALK,1
Oncogene,DOID:1612,breast cancer,HGNC:427,238,ALK,1
Oncogene,DOID:10146,thymus lymphoma,HGNC:427,238,ALK,1
Oncogene,DOID:0080777,lung sarcomatoid carcinoma,HGNC:427,238,ALK,1
Oncogene,DOID:0080199,colorectal carcinoma,HGNC:427,238,ALK,1
Driver,DOID:5409,lung small cell carcinoma,HGNC:427,238,ALK,1
Driver,DOID:5093,thoracic cancer,HGNC:427,238,ALK,1
Driver,DOID:3963,thyroid gland carcinoma,HGNC:427,238,ALK,1
Driver,DOID:3905,lung carcinoma,HGNC:427,238,ALK,1
Driver,DOID:0080525,differentiated thyroid gland carcinoma,HGNC:427,238,ALK,1
Driver,DOID:0050745,diffuse large B-cell lymphoma,HGNC:427,238,ALK,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:30141,221120,ALKBH3,1
Oncogene,DOID:3068,glioblastoma,HGNC:25996,54890,ALKBH5,5
Oncogene,DOID:1612,breast cancer,HGNC:25996,54890,ALKBH5,4
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:25996,54890,ALKBH5,3
Oncogene,DOID:4001,ovarian carcinoma,HGNC:25996,54890,ALKBH5,3
Oncogene,DOID:3070,malignant glioma,HGNC:25996,54890,ALKBH5,3
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:25996,54890,ALKBH5,1
Oncogene,DOID:4450,renal cell carcinoma,HGNC:25996,54890,ALKBH5,1
Oncogene,DOID:2394,ovarian cancer,HGNC:25996,54890,ALKBH5,1
Oncogene,DOID:219,colon cancer,HGNC:25996,54890,ALKBH5,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:25996,54890,ALKBH5,1
Oncogene,DOID:1319,brain cancer,HGNC:25996,54890,ALKBH5,1
Oncogene,DOID:10534,stomach cancer,HGNC:25996,54890,ALKBH5,1
Driver,DOID:2394,ovarian cancer,HGNC:25996,54890,ALKBH5,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:17377,55821,ALLC,1
Driver,DOID:1040,chronic lymphocytic leukemia,HGNC:17377,55821,ALLC,1
Oncogene,DOID:4362,cervical cancer,HGNC:430,242,ALOX12B,1
Tumor_Suppressor,DOID:219,colon cancer,HGNC:433,246,ALOX15,3
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:433,246,ALOX15,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:433,246,ALOX15,1
Tumor_Suppressor,DOID:10155,intestinal cancer,HGNC:433,246,ALOX15,1
Tumor_Suppressor,DOID:10286,prostate carcinoma,HGNC:434,247,ALOX15B,1
Tumor_Suppressor,DOID:2531,hematologic cancer,HGNC:435,240,ALOX5,1
Oncogene,DOID:4905,pancreatic carcinoma,HGNC:435,240,ALOX5,1
Oncogene,DOID:10283,prostate cancer,HGNC:435,240,ALOX5,1
Tumor_Suppressor,DOID:3565,meningioma,HGNC:438,249,ALPL,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:438,249,ALPL,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:450,60529,ALX4,2
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:450,60529,ALX4,1
Oncogene,DOID:3068,glioblastoma,HGNC:19071,10189,ALYREF,1
Oncogene,DOID:0050866,oral squamous cell carcinoma,HGNC:19071,10189,ALYREF,1
Driver,DOID:3068,glioblastoma,HGNC:19071,10189,ALYREF,1
Oncogene,DOID:9253,gastrointestinal stromal tumor,HGNC:451,23600,AMACR,1
Oncogene,DOID:263,kidney cancer,HGNC:451,23600,AMACR,1
Oncogene,DOID:10283,prostate cancer,HGNC:451,23600,AMACR,1
Tumor_Suppressor,DOID:3347,osteosarcoma,HGNC:452,258,AMBN,1
Tumor_Suppressor,DOID:2154,nephroblastoma,HGNC:26837,139285,AMER1,12
Tumor_Suppressor,DOID:263,kidney cancer,HGNC:26837,139285,AMER1,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:26837,139285,AMER1,1
Tumor_Suppressor,DOID:219,colon cancer,HGNC:26837,139285,AMER1,1
Oncogene,DOID:3068,glioblastoma,HGNC:463,267,AMFR,2
Tumor_Suppressor,DOID:686,liver carcinoma,HGNC:463,267,AMFR,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:464,268,AMH,1
Oncogene,DOID:3347,osteosarcoma,HGNC:464,268,AMH,1
Oncogene,DOID:1380,endometrial cancer,HGNC:464,268,AMH,1
Oncogene,DOID:1612,breast cancer,HGNC:17810,154796,AMOT,3
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:17810,154796,AMOT,2
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:17810,154796,AMOT,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:17810,154796,AMOT,1
Oncogene,DOID:686,liver carcinoma,HGNC:17810,154796,AMOT,1
Oncogene,DOID:1612,breast cancer,HGNC:17811,154810,AMOTL1,3
Oncogene,DOID:4362,cervical cancer,HGNC:17811,154810,AMOTL1,2
Oncogene,DOID:3068,glioblastoma,HGNC:17811,154810,AMOTL1,1
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:17812,51421,AMOTL2,1
